dataset,split,index,compound_id
3class_dedup,train,1970,CHEMBL132929
3class_dedup,train,255,CHEMBL463452
3class_dedup,train,1572,CHEMBL3245353
3class_dedup,train,1199,CHEMBL495777
3class_dedup,train,1172,CHEMBL5269756
3class_dedup,train,1200,CHEMBL3818720
3class_dedup,train,2223,CHEMBL224789
3class_dedup,train,605,CHEMBL307006
3class_dedup,train,1850,CHEMBL5270259
3class_dedup,train,2858,CHEMBL1688903
3class_dedup,train,1015,CHEMBL3589965
3class_dedup,train,1150,CHEMBL1784804
3class_dedup,train,2093,CHEMBL5403912
3class_dedup,train,731,CHEMBL2442769
3class_dedup,train,1290,CHEMBL2336849
3class_dedup,train,2738,CHEMBL3421770
3class_dedup,train,2742,CHEMBL1173131
3class_dedup,train,203,CHEMBL5406968
3class_dedup,train,756,CHEMBL193343
3class_dedup,train,182,CHEMBL270215
3class_dedup,train,2844,CHEMBL1688897
3class_dedup,train,1793,CHEMBL3752976
3class_dedup,train,1521,CHEMBL1630909
3class_dedup,train,23,CHEMBL82981
3class_dedup,train,502,CHEMBL5275417
3class_dedup,train,1034,CHEMBL1672980
3class_dedup,train,1825,CHEMBL3805310
3class_dedup,train,879,CHEMBL357775
3class_dedup,train,178,CHEMBL5291132
3class_dedup,train,2773,CHEMBL405881
3class_dedup,train,1995,CHEMBL441367
3class_dedup,train,764,CHEMBL8313
3class_dedup,train,2111,CHEMBL371275
3class_dedup,train,2329,CHEMBL5425142
3class_dedup,train,784,CHEMBL5290511
3class_dedup,train,536,CHEMBL1824759
3class_dedup,train,1231,CHEMBL195354
3class_dedup,train,2110,CHEMBL383806
3class_dedup,train,1980,CHEMBL518586
3class_dedup,train,2202,CHEMBL3818343
3class_dedup,train,2501,CHEMBL4068601
3class_dedup,train,1067,CHEMBL5275933
3class_dedup,train,2449,CHEMBL5400682
3class_dedup,train,1367,CHEMBL349704
3class_dedup,train,1428,CHEMBL4460869
3class_dedup,train,866,CHEMBL436515
3class_dedup,train,792,CHEMBL3752460
3class_dedup,train,2370,CHEMBL390496
3class_dedup,train,2946,CHEMBL480514
3class_dedup,train,924,CHEMBL308537
3class_dedup,train,477,CHEMBL5284663
3class_dedup,train,1454,CHEMBL3752155
3class_dedup,train,141,CHEMBL157101
3class_dedup,train,2361,CHEMBL108483
3class_dedup,train,2253,CHEMBL1825029
3class_dedup,train,1317,CHEMBL2011182
3class_dedup,train,1092,CHEMBL2163646
3class_dedup,train,1782,CHEMBL3349659
3class_dedup,train,2487,CHEMBL1642686
3class_dedup,train,1842,CHEMBL540958
3class_dedup,train,2125,CHEMBL5432975
3class_dedup,train,1760,CHEMBL2112309
3class_dedup,train,127,CHEMBL5270023
3class_dedup,train,1741,CHEMBL5274998
3class_dedup,train,947,CHEMBL462879
3class_dedup,train,1219,CHEMBL1997442
3class_dedup,train,2027,CHEMBL5394007
3class_dedup,train,2915,CHEMBL335836
3class_dedup,train,2824,CHEMBL1083353
3class_dedup,train,1627,CHEMBL5266298
3class_dedup,train,2238,CHEMBL285809
3class_dedup,train,275,CHEMBL2312951
3class_dedup,train,74,CHEMBL5433928
3class_dedup,train,1040,CHEMBL1957221
3class_dedup,train,1269,CHEMBL4583456
3class_dedup,train,956,CHEMBL87477
3class_dedup,train,1755,CHEMBL5284085
3class_dedup,train,1491,CHEMBL5290751
3class_dedup,train,2320,CHEMBL5418345
3class_dedup,train,2242,CHEMBL162834
3class_dedup,train,2629,CHEMBL4166769
3class_dedup,train,1563,CHEMBL2003274
3class_dedup,train,3019,CHEMBL3623230
3class_dedup,train,510,CHEMBL5289535
3class_dedup,train,3064,CHEMBL118266
3class_dedup,train,2633,CHEMBL1094154
3class_dedup,train,2937,CHEMBL4764457
3class_dedup,train,1368,CHEMBL350074
3class_dedup,train,3056,CHEMBL4228244
3class_dedup,train,2778,CHEMBL495574
3class_dedup,train,813,CHEMBL5425567
3class_dedup,train,247,CHEMBL1173326
3class_dedup,train,2947,CHEMBL1783177
3class_dedup,train,2122,CHEMBL1098424
3class_dedup,train,1194,CHEMBL16782
3class_dedup,train,1578,CHEMBL5281163
3class_dedup,train,684,CHEMBL1668327
3class_dedup,train,2554,CHEMBL243755
3class_dedup,train,1257,CHEMBL229906
3class_dedup,train,2051,CHEMBL3415165
3class_dedup,train,697,CHEMBL5284111
3class_dedup,train,2292,CHEMBL3622060
3class_dedup,train,2060,CHEMBL4161492
3class_dedup,train,1276,CHEMBL5177928
3class_dedup,train,2755,CHEMBL13784
3class_dedup,train,1503,CHEMBL166079
3class_dedup,train,2675,CHEMBL4126996
3class_dedup,train,2422,CHEMBL196796
3class_dedup,train,576,CHEMBL202471
3class_dedup,train,1907,CHEMBL2417553
3class_dedup,train,1160,CHEMBL4870604
3class_dedup,train,1999,CHEMBL175144
3class_dedup,train,1766,CHEMBL5277659
3class_dedup,train,1932,CHEMBL5411965
3class_dedup,train,2784,CHEMBL4555477
3class_dedup,train,326,CHEMBL2386286
3class_dedup,train,1585,CHEMBL3753645
3class_dedup,train,2879,CHEMBL158984
3class_dedup,train,2085,CHEMBL30043
3class_dedup,train,1378,CHEMBL112292
3class_dedup,train,64,CHEMBL5286506
3class_dedup,train,933,CHEMBL5275053
3class_dedup,train,590,CHEMBL27591
3class_dedup,train,2663,CHEMBL3105521
3class_dedup,train,2638,CHEMBL2011176
3class_dedup,train,248,CHEMBL1173259
3class_dedup,train,2842,CHEMBL3359956
3class_dedup,train,1312,CHEMBL1173573
3class_dedup,train,1622,CHEMBL5290103
3class_dedup,train,492,CHEMBL5394223
3class_dedup,train,114,CHEMBL4468497
3class_dedup,train,1702,CHEMBL5275668
3class_dedup,train,1066,CHEMBL5432300
3class_dedup,train,1297,CHEMBL193863
3class_dedup,train,2522,CHEMBL3359960
3class_dedup,train,104,CHEMBL1915151
3class_dedup,train,1232,CHEMBL176609
3class_dedup,train,2404,CHEMBL500976
3class_dedup,train,330,CHEMBL583989
3class_dedup,train,2998,CHEMBL1824761
3class_dedup,train,637,CHEMBL112532
3class_dedup,train,1845,CHEMBL220886
3class_dedup,train,2549,CHEMBL5273068
3class_dedup,train,2643,CHEMBL90077
3class_dedup,train,606,CHEMBL305630
3class_dedup,train,256,CHEMBL454580
3class_dedup,train,276,CHEMBL282573
3class_dedup,train,395,CHEMBL68674
3class_dedup,train,1965,CHEMBL137604
3class_dedup,train,1568,CHEMBL1908014
3class_dedup,train,2195,CHEMBL5397796
3class_dedup,train,1967,CHEMBL415725
3class_dedup,train,1789,CHEMBL5279752
3class_dedup,train,1748,CHEMBL5282922
3class_dedup,train,483,CHEMBL275594
3class_dedup,train,2132,CHEMBL489986
3class_dedup,train,2838,CHEMBL1688915
3class_dedup,train,964,CHEMBL480516
3class_dedup,train,2382,CHEMBL5397563
3class_dedup,train,2416,CHEMBL177413
3class_dedup,train,349,CHEMBL5421275
3class_dedup,train,133,CHEMBL3984531
3class_dedup,train,2678,CHEMBL5404063
3class_dedup,train,1263,CHEMBL95109
3class_dedup,train,480,CHEMBL29521
3class_dedup,train,194,CHEMBL1784805
3class_dedup,train,2000,CHEMBL175688
3class_dedup,train,105,CHEMBL351526
3class_dedup,train,1065,CHEMBL1173641
3class_dedup,train,856,CHEMBL270917
3class_dedup,train,438,CHEMBL149791
3class_dedup,train,1060,CHEMBL296411
3class_dedup,train,173,CHEMBL5284524
3class_dedup,train,1074,CHEMBL63336
3class_dedup,train,2412,CHEMBL287677
3class_dedup,train,803,CHEMBL3415156
3class_dedup,train,116,CHEMBL4520056
3class_dedup,train,2251,CHEMBL1825030
3class_dedup,train,230,CHEMBL523973
3class_dedup,train,1285,CHEMBL198291
3class_dedup,train,972,CHEMBL226791
3class_dedup,train,1792,CHEMBL5273116
3class_dedup,train,1487,CHEMBL5290646
3class_dedup,train,618,CHEMBL5273384
3class_dedup,train,1456,CHEMBL5269707
3class_dedup,train,1355,CHEMBL223109
3class_dedup,train,1304,CHEMBL495567
3class_dedup,train,643,CHEMBL150799
3class_dedup,train,311,CHEMBL29901
3class_dedup,train,278,CHEMBL28669
3class_dedup,train,1854,CHEMBL222260
3class_dedup,train,1030,CHEMBL2442763
3class_dedup,train,384,CHEMBL131414
3class_dedup,train,1070,CHEMBL5413924
3class_dedup,train,703,CHEMBL4070331
3class_dedup,train,20,CHEMBL5434222
3class_dedup,train,2224,CHEMBL1444
3class_dedup,train,2121,CHEMBL3623227
3class_dedup,train,632,CHEMBL150146
3class_dedup,train,3026,CHEMBL5432998
3class_dedup,train,778,CHEMBL70436
3class_dedup,train,2845,CHEMBL1688901
3class_dedup,train,1492,CHEMBL5284938
3class_dedup,train,512,CHEMBL5290133
3class_dedup,train,1535,CHEMBL3752892
3class_dedup,train,944,CHEMBL3806075
3class_dedup,train,423,CHEMBL5177518
3class_dedup,train,2345,CHEMBL390077
3class_dedup,train,3054,CHEMBL4227725
3class_dedup,train,187,CHEMBL5282873
3class_dedup,train,1676,CHEMBL3754455
3class_dedup,train,1574,CHEMBL3245357
3class_dedup,train,235,CHEMBL3582477
3class_dedup,train,1201,CHEMBL381014
3class_dedup,train,33,CHEMBL113121
3class_dedup,train,295,CHEMBL5406205
3class_dedup,train,921,CHEMBL229945
3class_dedup,train,2043,CHEMBL2336859
3class_dedup,train,2651,CHEMBL93828
3class_dedup,train,672,CHEMBL3359954
3class_dedup,train,611,CHEMBL174909
3class_dedup,train,1289,CHEMBL2336850
3class_dedup,train,2799,CHEMBL164
3class_dedup,train,2039,CHEMBL519436
3class_dedup,train,728,CHEMBL5176279
3class_dedup,train,2068,CHEMBL2336856
3class_dedup,train,899,CHEMBL3264682
3class_dedup,train,2186,CHEMBL5411950
3class_dedup,train,1374,CHEMBL165342
3class_dedup,train,1940,CHEMBL1939519
3class_dedup,train,717,CHEMBL327239
3class_dedup,train,302,CHEMBL5407805
3class_dedup,train,38,CHEMBL5285796
3class_dedup,train,2312,CHEMBL5435238
3class_dedup,train,123,CHEMBL5281692
3class_dedup,train,1101,CHEMBL1094331
3class_dedup,train,1460,CHEMBL3752208
3class_dedup,train,481,CHEMBL5440090
3class_dedup,train,1278,CHEMBL202612
3class_dedup,train,2730,CHEMBL3805851
3class_dedup,train,186,CHEMBL3754779
3class_dedup,train,2595,CHEMBL255110
3class_dedup,train,2182,CHEMBL223555
3class_dedup,train,2455,CHEMBL1215665
3class_dedup,train,1094,CHEMBL382500
3class_dedup,train,1044,CHEMBL212473
3class_dedup,train,2213,CHEMBL5422369
3class_dedup,train,2367,CHEMBL108646
3class_dedup,train,1756,CHEMBL4517318
3class_dedup,train,854,CHEMBL4214618
3class_dedup,train,383,CHEMBL132563
3class_dedup,train,2570,CHEMBL91992
3class_dedup,train,1895,CHEMBL176009
3class_dedup,train,860,CHEMBL270915
3class_dedup,train,790,CHEMBL124118
3class_dedup,train,2532,CHEMBL270488
3class_dedup,train,2757,CHEMBL4560281
3class_dedup,train,845,CHEMBL416616
3class_dedup,train,3007,CHEMBL336638
3class_dedup,train,1982,CHEMBL478023
3class_dedup,train,2805,CHEMBL525379
3class_dedup,train,2772,CHEMBL4570681
3class_dedup,train,664,CHEMBL38877
3class_dedup,train,1254,CHEMBL5417396
3class_dedup,train,1470,CHEMBL3753373
3class_dedup,train,2235,CHEMBL512994
3class_dedup,train,1817,CHEMBL4436270
3class_dedup,train,574,CHEMBL316262
3class_dedup,train,265,CHEMBL115452
3class_dedup,train,2931,CHEMBL165
3class_dedup,train,2469,CHEMBL1191848
3class_dedup,train,875,CHEMBL223368
3class_dedup,train,2505,CHEMBL492818
3class_dedup,train,1212,CHEMBL370281
3class_dedup,train,1319,CHEMBL1688904
3class_dedup,train,1899,CHEMBL5398810
3class_dedup,train,2816,CHEMBL2333336
3class_dedup,train,2014,CHEMBL4229012
3class_dedup,train,1513,CHEMBL2058267
3class_dedup,train,11,CHEMBL176118
3class_dedup,train,2802,CHEMBL522917
3class_dedup,train,2737,CHEMBL3421765
3class_dedup,train,1426,CHEMBL4564333
3class_dedup,train,2853,CHEMBL1688895
3class_dedup,train,2686,CHEMBL4171198
3class_dedup,train,499,CHEMBL5266953
3class_dedup,train,1077,CHEMBL390364
3class_dedup,train,578,CHEMBL5285647
3class_dedup,train,1906,CHEMBL2430197
3class_dedup,train,1947,CHEMBL294357
3class_dedup,train,204,CHEMBL3622077
3class_dedup,train,1125,CHEMBL3245356
3class_dedup,train,2504,CHEMBL4453737
3class_dedup,train,1473,CHEMBL3752221
3class_dedup,train,555,CHEMBL2111801
3class_dedup,train,2551,CHEMBL5266533
3class_dedup,train,2116,CHEMBL195580
3class_dedup,train,3009,CHEMBL1825024
3class_dedup,train,2049,CHEMBL283671
3class_dedup,train,1525,CHEMBL288242
3class_dedup,train,108,CHEMBL4454575
3class_dedup,train,2536,CHEMBL269877
3class_dedup,train,1114,CHEMBL2430499
3class_dedup,train,1279,CHEMBL372999
3class_dedup,train,1286,CHEMBL199334
3class_dedup,train,2910,CHEMBL30081
3class_dedup,train,1744,CHEMBL5282258
3class_dedup,train,570,CHEMBL1825027
3class_dedup,train,3035,CHEMBL116794
3class_dedup,train,1046,CHEMBL2336853
3class_dedup,train,2332,CHEMBL5402384
3class_dedup,train,1116,CHEMBL1171680
3class_dedup,train,252,CHEMBL458188
3class_dedup,train,2114,CHEMBL359817
3class_dedup,train,2785,CHEMBL185
3class_dedup,train,1874,CHEMBL324070
3class_dedup,train,1884,CHEMBL2336861
3class_dedup,train,327,CHEMBL489
3class_dedup,train,707,CHEMBL4103066
3class_dedup,train,874,CHEMBL222250
3class_dedup,train,1718,CHEMBL5275068
3class_dedup,train,2814,CHEMBL1083971
3class_dedup,train,315,CHEMBL3422032
3class_dedup,train,2582,CHEMBL1095413
3class_dedup,train,625,CHEMBL149750
3class_dedup,train,1963,CHEMBL5427411
3class_dedup,train,1604,CHEMBL5278102
3class_dedup,train,2056,CHEMBL3415162
3class_dedup,train,759,CHEMBL3913908
3class_dedup,train,2598,CHEMBL274318
3class_dedup,train,2544,CHEMBL113647
3class_dedup,train,2743,CHEMBL5423378
3class_dedup,train,2400,CHEMBL3806046
3class_dedup,train,1245,CHEMBL438549
3class_dedup,train,558,CHEMBL88412
3class_dedup,train,1978,CHEMBL489359
3class_dedup,train,1594,CHEMBL5287766
3class_dedup,train,1315,CHEMBL2312956
3class_dedup,train,269,CHEMBL558103
3class_dedup,train,1931,CHEMBL1957216
3class_dedup,train,685,CHEMBL8333
3class_dedup,train,996,CHEMBL381883
3class_dedup,train,853,CHEMBL5394799
3class_dedup,train,1449,CHEMBL3752174
3class_dedup,train,2328,CHEMBL5412353
3class_dedup,train,2771,CHEMBL4172837
3class_dedup,train,2939,CHEMBL4752568
3class_dedup,train,129,CHEMBL5203413
3class_dedup,train,1202,CHEMBL4170941
3class_dedup,train,2795,CHEMBL3794430
3class_dedup,train,862,CHEMBL443066
3class_dedup,train,2294,CHEMBL3622058
3class_dedup,train,2076,CHEMBL5417163
3class_dedup,train,1481,CHEMBL5277644
3class_dedup,train,2107,CHEMBL179247
3class_dedup,train,2262,CHEMBL375043
3class_dedup,train,1701,CHEMBL5283697
3class_dedup,train,2354,CHEMBL5401946
3class_dedup,train,797,CHEMBL1784794
3class_dedup,train,229,CHEMBL478647
3class_dedup,train,3023,CHEMBL272339
3class_dedup,train,938,CHEMBL3134113
3class_dedup,train,3063,CHEMBL365735
3class_dedup,train,1437,CHEMBL454421
3class_dedup,train,2021,CHEMBL5400021
3class_dedup,train,2899,CHEMBL337750
3class_dedup,train,1671,CHEMBL1627337
3class_dedup,train,881,CHEMBL2165319
3class_dedup,train,1752,CHEMBL5275846
3class_dedup,train,253,CHEMBL5427782
3class_dedup,train,446,CHEMBL336102
3class_dedup,train,805,CHEMBL5416291
3class_dedup,train,1364,CHEMBL39248
3class_dedup,train,1100,CHEMBL2312957
3class_dedup,train,1643,CHEMBL2311169
3class_dedup,train,136,CHEMBL3977491
3class_dedup,train,733,CHEMBL2442770
3class_dedup,train,1215,CHEMBL93666
3class_dedup,train,2461,CHEMBL1173130
3class_dedup,train,1016,CHEMBL5281289
3class_dedup,train,1196,CHEMBL503538
3class_dedup,train,1573,CHEMBL3245350
3class_dedup,train,1868,CHEMBL5267859
3class_dedup,train,1193,CHEMBL158635
3class_dedup,train,18,CHEMBL1957208
3class_dedup,train,1058,CHEMBL5418780
3class_dedup,train,1,CHEMBL1957220
3class_dedup,train,621,CHEMBL5288626
3class_dedup,train,3020,CHEMBL1825043
3class_dedup,train,1096,CHEMBL335050
3class_dedup,train,1266,CHEMBL5398185
3class_dedup,train,725,CHEMBL39403
3class_dedup,train,1997,CHEMBL1825044
3class_dedup,train,1611,CHEMBL5276932
3class_dedup,train,1679,CHEMBL3753258
3class_dedup,train,2525,CHEMBL3359959
3class_dedup,train,2573,CHEMBL284934
3class_dedup,train,1541,CHEMBL5274299
3class_dedup,train,2920,CHEMBL348913
3class_dedup,train,1893,CHEMBL1688893
3class_dedup,train,365,CHEMBL71363
3class_dedup,train,738,CHEMBL5272891
3class_dedup,train,1149,CHEMBL3805149
3class_dedup,train,1018,CHEMBL5399600
3class_dedup,train,3060,CHEMBL52509
3class_dedup,train,1803,CHEMBL5396048
3class_dedup,train,1856,CHEMBL1939542
3class_dedup,train,1408,CHEMBL5407494
3class_dedup,train,527,CHEMBL3754186
3class_dedup,train,130,CHEMBL5174567
3class_dedup,train,2429,CHEMBL5394486
3class_dedup,train,2534,CHEMBL260098
3class_dedup,train,1973,CHEMBL135340
3class_dedup,train,530,CHEMBL289766
3class_dedup,train,107,CHEMBL185966
3class_dedup,train,1505,CHEMBL423096
3class_dedup,train,504,CHEMBL3752998
3class_dedup,train,1996,CHEMBL1824763
3class_dedup,train,3041,CHEMBL304903
3class_dedup,train,1855,CHEMBL387386
3class_dedup,train,847,CHEMBL166017
3class_dedup,train,2205,CHEMBL388515
3class_dedup,train,2550,CHEMBL5275747
3class_dedup,train,736,CHEMBL4078790
3class_dedup,train,1547,CHEMBL5270108
3class_dedup,train,1241,CHEMBL193496
3class_dedup,train,857,CHEMBL271794
3class_dedup,train,882,CHEMBL2165321
3class_dedup,train,1452,CHEMBL5271771
3class_dedup,train,2088,CHEMBL5397257
3class_dedup,train,832,CHEMBL2442762
3class_dedup,train,656,CHEMBL5271283
3class_dedup,train,743,CHEMBL5270764
3class_dedup,train,984,CHEMBL3134115
3class_dedup,train,1005,CHEMBL225497
3class_dedup,train,930,CHEMBL307581
3class_dedup,train,319,CHEMBL3942918
3class_dedup,train,646,CHEMBL24037
3class_dedup,train,1735,CHEMBL2431525
3class_dedup,train,2436,CHEMBL3422041
3class_dedup,train,318,CHEMBL3422047
3class_dedup,train,2351,CHEMBL5413848
3class_dedup,train,1350,CHEMBL374651
3class_dedup,train,723,CHEMBL5416025
3class_dedup,train,1001,CHEMBL2165315
3class_dedup,train,1240,CHEMBL176098
3class_dedup,train,1944,CHEMBL304788
3class_dedup,train,451,CHEMBL132380
3class_dedup,train,2272,CHEMBL599239
3class_dedup,train,2438,CHEMBL3422044
3class_dedup,train,301,CHEMBL3415158
3class_dedup,train,692,CHEMBL5271187
3class_dedup,train,2058,CHEMBL4439573
3class_dedup,train,789,CHEMBL330452
3class_dedup,train,596,CHEMBL5274084
3class_dedup,train,826,CHEMBL3623225
3class_dedup,train,774,CHEMBL4437198
3class_dedup,train,894,CHEMBL1915156
3class_dedup,train,960,CHEMBL3752689
3class_dedup,train,1726,CHEMBL5274863
3class_dedup,train,1674,CHEMBL3623221
3class_dedup,train,4,CHEMBL1939521
3class_dedup,train,2003,CHEMBL177692
3class_dedup,train,2886,CHEMBL28465
3class_dedup,train,306,CHEMBL52
3class_dedup,train,2204,CHEMBL225378
3class_dedup,train,1778,CHEMBL3751913
3class_dedup,train,304,CHEMBL5092843
3class_dedup,train,1867,CHEMBL5287894
3class_dedup,train,1872,CHEMBL272464
3class_dedup,train,2991,CHEMBL5403749
3class_dedup,train,466,CHEMBL289116
3class_dedup,train,419,CHEMBL4639677
3class_dedup,train,1507,CHEMBL165106
3class_dedup,train,387,CHEMBL309113
3class_dedup,train,1926,CHEMBL224391
3class_dedup,train,1226,CHEMBL26279
3class_dedup,train,2243,CHEMBL9298
3class_dedup,train,2996,CHEMBL1824768
3class_dedup,train,2236,CHEMBL468410
3class_dedup,train,2377,CHEMBL4465348
3class_dedup,train,2398,CHEMBL1956179
3class_dedup,train,961,CHEMBL2235950
3class_dedup,train,2443,CHEMBL598009
3class_dedup,train,2668,CHEMBL2011171
3class_dedup,train,1577,CHEMBL3349656
3class_dedup,train,2591,CHEMBL307893
3class_dedup,train,914,CHEMBL290309
3class_dedup,train,135,CHEMBL5082681
3class_dedup,train,2855,CHEMBL1688910
3class_dedup,train,1852,CHEMBL5269029
3class_dedup,train,1169,CHEMBL5289628
3class_dedup,train,2976,CHEMBL1172882
3class_dedup,train,2394,CHEMBL1956180
3class_dedup,train,290,CHEMBL2333331
3class_dedup,train,1506,CHEMBL165279
3class_dedup,train,2851,CHEMBL1688891
3class_dedup,train,2960,CHEMBL23394
3class_dedup,train,2984,CHEMBL2420684
3class_dedup,train,2894,CHEMBL336616
3class_dedup,train,2036,CHEMBL100749
3class_dedup,train,670,CHEMBL5277126
3class_dedup,train,567,CHEMBL313485
3class_dedup,train,1815,CHEMBL2442764
3class_dedup,train,2474,CHEMBL5426628
3class_dedup,train,1072,CHEMBL5429907
3class_dedup,train,478,CHEMBL5273888
3class_dedup,train,376,CHEMBL281871
3class_dedup,train,2248,CHEMBL5411570
3class_dedup,train,1248,CHEMBL388374
3class_dedup,train,543,CHEMBL123494
3class_dedup,train,870,CHEMBL376649
3class_dedup,train,842,CHEMBL5407480
3class_dedup,train,2170,CHEMBL3421779
3class_dedup,train,698,CHEMBL1824742
3class_dedup,train,2541,CHEMBL3804849
3class_dedup,train,1657,CHEMBL189051
3class_dedup,train,1483,CHEMBL5290344
3class_dedup,train,2179,CHEMBL5395040
3class_dedup,train,471,CHEMBL101743
3class_dedup,train,2152,CHEMBL3952032
3class_dedup,train,523,CHEMBL5397228
3class_dedup,train,1084,CHEMBL5432857
3class_dedup,train,51,CHEMBL360026
3class_dedup,train,831,CHEMBL2442760
3class_dedup,train,1205,CHEMBL4162549
3class_dedup,train,1881,CHEMBL2011173
3class_dedup,train,445,CHEMBL5278342
3class_dedup,train,1218,CHEMBL1096024
3class_dedup,train,2136,CHEMBL3951973
3class_dedup,train,2918,CHEMBL5434047
3class_dedup,train,2126,CHEMBL5409533
3class_dedup,train,1495,CHEMBL5267234
3class_dedup,train,798,CHEMBL3919759
3class_dedup,train,589,CHEMBL1825039
3class_dedup,train,2587,CHEMBL3099735
3class_dedup,train,323,CHEMBL2386285
3class_dedup,train,208,CHEMBL597403
3class_dedup,train,1556,CHEMBL3754505
3class_dedup,train,1301,CHEMBL2420685
3class_dedup,train,2482,CHEMBL2333337
3class_dedup,train,1581,CHEMBL3752252
3class_dedup,train,1846,CHEMBL350072
3class_dedup,train,2026,CHEMBL1097041
3class_dedup,train,751,CHEMBL1957222
3class_dedup,train,2097,CHEMBL5414100
3class_dedup,train,2407,CHEMBL31215
3class_dedup,train,2993,CHEMBL495566
3class_dedup,train,3014,CHEMBL166789
3class_dedup,train,1662,CHEMBL3754305
3class_dedup,train,2661,CHEMBL2011191
3class_dedup,train,163,CHEMBL311077
3class_dedup,train,3011,CHEMBL223874
3class_dedup,train,1696,CHEMBL1629802
3class_dedup,train,1921,CHEMBL3415169
